height,pressure,temp,tdew
m,hPa,K,K
19536.10,58.02,209.72,181.60
19545.20,57.93,209.83,181.58
19554.80,57.84,209.93,181.63
19564.30,57.75,210.04,181.68
19572.40,57.68,210.10,181.69
19581.30,57.60,210.13,181.71
19591.30,57.50,210.19,181.81
19601.10,57.41,210.24,181.84
19609.90,57.33,210.30,181.82
19619.80,57.24,210.37,181.87
19629.60,57.14,210.41,181.90
19638.70,57.06,210.43,181.89
19647.80,56.98,210.43,181.84
19657.20,56.89,210.43,181.84
19667.40,56.80,210.46,181.81
19676.70,56.71,210.48,181.86
19684.80,56.63,210.47,181.89
19694.60,56.55,210.42,181.82
19705.00,56.45,210.42,181.82
19713.80,56.37,210.46,181.84
19722.70,56.29,210.49,181.83
19733.20,56.19,210.48,181.85
19742.80,56.10,210.45,181.89
19751.40,56.03,210.45,181.90
19760.70,55.94,210.43,181.89
19771.60,55.84,210.38,181.82
19782.00,55.75,210.35,181.77
19791.80,55.66,210.34,181.73
19801.90,55.57,210.30,181.73
19811.10,55.49,210.25,181.65
19819.90,55.41,210.17,181.49
19829.90,55.32,210.09,181.44
19840.80,55.22,210.05,181.42
19849.90,55.14,210.00,181.24
19858.70,55.06,209.98,181.12
19868.60,54.97,209.97,181.08
19878.10,54.88,209.98,181.05
19888.80,54.79,209.96,181.07
19899.10,54.70,209.93,181.01
19907.80,54.62,209.90,181.00
19915.80,54.55,209.87,181.06
19926.90,54.45,209.84,181.06
19938.50,54.35,209.82,181.06
19949.00,54.26,209.76,181.08
19959.00,54.17,209.66,181.01
19968.70,54.08,209.57,180.93
19978.30,54.00,209.51,180.88
19988.10,53.91,209.49,180.83
19998.40,53.82,209.53,180.81
20007.60,53.74,209.54,180.79
20017.50,53.65,209.49,180.72
20028.40,53.56,209.44,180.73
20038.80,53.47,209.45,180.74
20048.70,53.38,209.49,180.74
20059.00,53.29,209.49,180.78
20068.90,53.20,209.46,180.78
20079.30,53.11,209.43,180.78
20089.70,53.02,209.39,180.77
20099.00,52.94,209.35,180.75
20108.50,52.86,209.31,180.75
20119.40,52.77,209.28,180.72
20130.40,52.67,209.23,180.70
20141.10,52.58,209.15,180.66
20150.70,52.50,209.09,180.57
20160.90,52.41,209.06,180.48
20171.60,52.32,209.01,180.43
20181.70,52.23,208.95,180.31
20191.80,52.15,208.91,180.30
20202.50,52.06,208.93,180.29
20212.70,51.97,208.99,180.35
20222.40,51.89,209.01,180.35
20232.30,51.80,209.03,180.34
20243.40,51.71,209.06,180.38
20254.00,51.62,209.07,180.42
20264.00,51.54,209.05,180.46
20274.20,51.45,209.00,180.43
20284.90,51.36,208.93,180.45
20295.00,51.27,208.91,180.34
20304.70,51.19,208.88,180.32
20313.90,51.12,208.85,180.25
20324.20,51.03,208.85,180.18
20335.80,50.93,208.87,180.16
20345.70,50.85,208.91,180.15
20356.00,50.77,208.92,180.10
20366.20,50.68,208.89,180.12
20377.20,50.59,208.86,180.17
20387.00,50.51,208.91,180.13
20396.90,50.43,208.94,180.15
20407.30,50.34,208.93,180.20
20418.40,50.25,208.91,180.21
20428.00,50.17,208.87,180.20
20437.50,50.09,208.82,180.18
20447.80,50.01,208.79,180.08
20457.80,49.93,208.76,179.99
20468.10,49.84,208.68,179.86
20478.60,49.76,208.63,179.72
20489.10,49.67,208.60,179.57
20498.90,49.59,208.58,179.50
20510.00,49.50,208.59,179.34
20520.60,49.42,208.66,179.18
20530.90,49.33,208.74,179.22
20540.90,49.25,208.84,179.27
20551.30,49.17,209.03,179.40
20560.80,49.09,209.19,179.56
20571.00,49.01,209.31,179.76
20581.40,48.93,209.36,179.95
20592.40,48.84,209.36,180.22
20601.60,48.77,209.34,180.33
20611.00,48.69,209.28,180.43
20621.00,48.61,209.21,180.50
20630.60,48.54,209.13,180.49
20641.00,48.45,209.05,180.44
20652.80,48.36,208.96,180.37
20664.00,48.27,208.90,180.29
20673.40,48.20,208.86,180.15
20683.00,48.12,208.81,180.04
20691.60,48.06,208.79,179.99
20701.30,47.98,208.80,179.90
20712.70,47.89,208.78,179.83
20722.70,47.81,208.77,179.82
20733.50,47.73,208.82,179.75
20744.20,47.64,208.85,179.66
20753.40,47.57,208.85,179.57
20762.70,47.50,208.87,179.47
20772.70,47.42,208.93,179.52
20782.40,47.35,209.07,179.63
20791.20,47.28,209.27,179.78
20800.60,47.21,209.40,179.92
20810.60,47.13,209.40,180.05
20820.40,47.05,209.36,180.21
20830.90,46.97,209.30,180.29
20840.50,46.90,209.25,180.32
20849.10,46.83,209.23,180.35
20859.10,46.76,209.15,180.27
20870.00,46.67,209.06,180.13
20879.70,46.60,209.02,180.04
20889.50,46.53,209.01,179.97
20900.10,46.45,209.07,179.91
20909.60,46.37,209.21,179.89
20918.20,46.31,209.35,179.82
20927.40,46.24,209.37,179.87
20937.60,46.16,209.37,179.95
20947.60,46.09,209.39,180.01
20956.80,46.02,209.36,180.13
20966.20,45.95,209.30,180.09
20976.20,45.87,209.26,180.04
20986.10,45.80,209.21,179.94
20995.70,45.73,209.17,179.88
21006.40,45.65,209.17,179.69
21016.30,45.57,209.21,179.60
21025.10,45.51,209.27,179.54
21033.70,45.44,209.38,179.60
21042.80,45.38,209.47,179.67
21051.90,45.31,209.56,179.73
21060.90,45.24,209.71,179.84
21071.30,45.17,209.81,179.91
21081.80,45.09,209.85,179.94
21091.80,45.02,209.82,179.92
21101.70,44.94,209.81,179.91
21110.20,44.88,209.79,179.90
21120.80,44.80,209.78,179.89
21131.30,44.73,209.83,179.92
21140.90,44.66,209.93,180.00
21150.30,44.59,210.03,180.07
21160.00,44.52,210.13,180.14
21169.50,44.45,210.30,180.26
21179.90,44.37,210.43,180.35
21189.90,44.30,210.50,180.41
21199.30,44.24,210.62,180.49
21208.30,44.17,210.83,180.64
21217.70,44.10,210.94,180.72
21228.90,44.02,210.91,180.79
21238.90,43.95,210.87,180.94
21247.90,43.89,210.83,180.95
21257.20,43.82,210.76,180.92
21267.20,43.75,210.71,180.93
21278.30,43.67,210.69,180.77
21290.00,43.59,210.63,180.67
21300.40,43.52,210.59,180.50
21310.70,43.44,210.57,180.45
21321.40,43.37,210.57,180.45
21331.00,43.30,210.60,180.48
21340.50,43.23,210.66,180.52
21351.50,43.16,210.81,180.63
21361.70,43.09,210.96,180.73
21371.20,43.02,211.01,180.77
21380.90,42.95,211.01,180.77
21391.10,42.88,211.07,180.81
21401.60,42.81,211.11,180.84
21412.30,42.73,211.08,180.82
21424.00,42.65,211.04,180.79
21434.20,42.58,211.03,180.79
21445.00,42.51,211.11,180.84
21456.10,42.43,211.18,180.89
21465.80,42.37,211.20,180.91
21475.60,42.30,211.21,180.91
21487.00,42.22,211.22,180.92
21497.20,42.15,211.17,180.88
21507.00,42.08,211.11,180.84
21518.00,42.01,211.06,180.81
21528.30,41.94,211.05,180.80
21538.00,41.87,211.07,180.81
21548.10,41.81,211.12,180.85
21558.20,41.74,211.15,180.87
21569.20,41.66,211.19,180.90
21579.00,41.60,211.34,181.01
21589.50,41.53,211.53,181.14
21600.60,41.45,211.67,181.25
21610.60,41.39,211.80,181.34
21620.10,41.32,211.84,181.36
21630.70,41.25,211.82,181.35
21641.10,41.18,211.77,181.44
21651.50,41.11,211.70,181.48
21662.10,41.04,211.58,181.47
21673.30,40.97,211.49,181.42
21684.20,40.90,211.44,181.46
21695.00,40.83,211.38,181.40
21705.60,40.76,211.26,181.22
21715.80,40.69,211.17,181.18
21727.60,40.61,211.08,181.17
21738.10,40.54,210.99,181.07
21748.80,40.47,210.90,181.02
21759.70,40.40,210.75,180.83
21771.50,40.32,210.64,180.71
21783.50,40.24,210.61,180.63
21794.70,40.17,210.59,180.48
21805.50,40.10,210.46,180.38
21816.10,40.03,210.33,180.29
21825.80,39.97,210.22,180.21
21835.00,39.91,210.14,180.15
21846.10,39.84,210.08,180.10
21857.50,39.76,210.09,180.11
21869.30,39.69,210.15,180.16
21880.50,39.62,210.21,180.19
21890.90,39.55,210.19,180.18
21901.70,39.48,210.08,180.11
21911.30,39.42,210.11,180.12
21921.70,39.35,210.19,180.18
21932.00,39.29,210.16,180.16
21942.20,39.22,210.11,180.13
21951.80,39.16,210.19,180.18
21961.50,39.10,210.36,180.31
21972.10,39.03,210.50,180.41
21983.00,38.96,210.53,180.43
21993.60,38.89,210.58,180.46
22003.80,38.83,210.65,180.52
22013.40,38.77,210.69,180.54
22023.80,38.70,210.69,180.55
22035.30,38.63,210.70,180.55
22045.70,38.57,210.74,180.58
22055.60,38.51,210.85,180.65
22066.50,38.44,210.99,180.76
22077.30,38.37,211.07,180.81
22087.80,38.30,211.15,180.87
22097.60,38.24,211.27,180.95
22106.40,38.19,211.43,181.07
22114.90,38.14,211.54,181.15
22125.90,38.07,211.63,181.22
22137.40,38.00,211.77,181.31
22147.40,37.94,211.96,181.45
22157.10,37.88,212.11,181.56
22168.30,37.81,212.20,181.62
22178.10,37.75,212.28,181.68
22188.90,37.69,212.40,181.76
22198.40,37.63,212.52,181.85
22207.40,37.57,212.61,181.92
22217.10,37.52,212.63,181.93
22227.20,37.45,212.65,181.94
22237.60,37.39,212.69,181.97
22248.30,37.33,212.73,182.00
22257.60,37.27,212.74,182.00
22268.00,37.21,212.80,182.05
22277.10,37.16,212.86,182.10
22286.90,37.10,212.89,182.11
22296.10,37.04,212.97,182.17
22305.50,36.99,213.03,182.22
22316.30,36.92,212.99,182.19
22326.90,36.86,212.96,182.16
22338.00,36.79,212.95,182.16
22347.50,36.74,212.93,182.14
22357.30,36.68,212.94,182.15
22368.20,36.62,213.00,182.19
22378.30,36.56,213.03,182.21
22388.00,36.50,213.01,182.20
22397.70,36.44,212.94,182.15
22407.90,36.38,212.86,182.09
22418.00,36.32,212.86,182.09
22428.40,36.26,212.81,182.06
22437.70,36.21,212.76,182.02
22446.30,36.16,212.74,182.01
22456.40,36.10,212.65,181.94
22467.00,36.04,212.64,181.93
22477.50,35.98,212.64,181.94
22487.60,35.92,212.65,181.94
22496.80,35.87,212.63,181.93
22505.40,35.82,212.59,181.90
22514.70,35.76,212.58,181.89
22526.20,35.70,212.54,181.87
22538.00,35.63,212.51,181.84
22548.70,35.57,212.51,181.84
22557.80,35.52,212.63,181.93
22567.10,35.46,212.67,181.96
22576.80,35.41,212.66,181.95
22588.10,35.35,212.63,181.93
22599.40,35.28,212.55,181.87
22607.90,35.23,212.55,181.87
22615.00,35.19,212.62,181.92
22625.10,35.14,212.71,181.99
22635.50,35.08,212.84,182.08
22644.30,35.03,212.92,182.14
22653.90,34.97,213.00,182.20
22663.70,34.92,213.09,182.26
22673.60,34.86,213.20,182.34
22683.10,34.81,213.27,182.38
22693.60,34.75,213.25,182.37
22703.90,34.70,213.22,182.35
22713.50,34.64,213.21,182.35
22723.50,34.59,213.22,182.35
22733.70,34.53,213.23,182.36
22743.50,34.48,213.23,182.36
22752.20,34.43,213.24,182.37
22762.00,34.37,213.27,182.39
22773.30,34.31,213.28,182.39
22783.00,34.26,213.31,182.42
22791.70,34.21,213.37,182.46
22800.90,34.16,213.42,182.49
22811.40,34.10,213.46,182.52
22822.10,34.04,213.43,182.50
22831.50,33.99,213.36,182.45
22840.80,33.94,213.32,182.42
22850.70,33.89,213.32,182.42
22861.20,33.83,213.39,182.47
22871.70,33.78,213.39,182.47
22880.60,33.73,213.35,182.44
22890.40,33.67,213.38,182.46
22901.00,33.62,213.41,182.49
22911.60,33.56,213.47,182.53
22921.80,33.51,213.48,182.54
22931.00,33.46,213.54,182.58
22941.50,33.40,213.63,182.64
22952.50,33.34,213.67,182.67
22962.60,33.29,213.67,182.67
22972.50,33.23,213.66,182.66
22982.60,33.18,213.64,182.65
22993.30,33.12,213.62,182.64
23003.00,33.07,213.65,182.66
23013.10,33.02,213.70,182.70
23023.70,32.96,213.75,182.73
23034.20,32.91,213.80,182.77
23043.70,32.86,213.81,182.77
23053.00,32.81,213.80,182.76
23063.50,32.75,213.80,182.76
23073.60,32.70,213.80,182.76
23083.30,32.65,213.85,182.80
23093.60,32.60,213.93,182.86
23105.20,32.54,213.98,182.89
23114.80,32.49,213.98,182.89
23124.60,32.44,213.97,182.88
23135.80,32.38,213.94,182.87
23146.40,32.32,213.93,182.86
23155.60,32.28,213.90,182.84
23165.90,32.22,213.87,182.81
23177.30,32.16,213.78,182.75
23187.90,32.11,213.73,182.71
23197.90,32.06,213.69,182.69
23207.00,32.01,213.64,182.65
23217.50,31.96,213.60,182.62
23228.60,31.90,213.59,182.61
23239.20,31.85,213.55,182.58
23249.50,31.80,213.50,182.55
23259.80,31.74,213.52,182.56
23270.50,31.69,213.58,182.61
23280.60,31.64,213.79,182.76
23290.20,31.59,213.92,182.85
23300.30,31.54,213.91,182.84
23311.10,31.48,213.87,182.81
23322.30,31.43,213.90,182.84
23333.50,31.37,213.90,182.84
23344.10,31.32,213.82,182.78
23353.50,31.27,213.78,182.75
23363.00,31.22,213.80,182.76
23374.40,31.17,213.82,182.78
23385.20,31.11,213.92,182.85
23395.00,31.06,214.08,182.96
23404.20,31.02,214.19,183.04
23415.50,30.96,214.26,183.09
23426.70,30.91,214.35,183.16
23436.30,30.86,214.41,183.20
23446.80,30.81,214.50,183.26
23456.80,30.76,214.58,183.32
23466.60,30.71,214.67,183.38
23477.20,30.66,214.78,183.46
23486.90,30.61,214.85,183.51
23497.50,30.56,214.91,183.55
23509.90,30.50,214.95,183.59
23521.20,30.45,214.92,183.56
23530.20,30.40,214.87,183.52
23540.00,30.36,214.85,183.51
23549.80,30.31,214.89,183.54
23559.50,30.26,214.89,183.54
23570.00,30.21,214.91,183.55
23579.80,30.17,214.99,183.61
23589.50,30.12,215.16,183.73
23599.00,30.07,215.15,183.73
23608.70,30.03,215.08,183.67
23618.70,29.98,215.12,183.70
23629.20,29.93,215.15,183.72
23639.90,29.88,215.09,183.68
23650.80,29.83,215.10,183.69
23661.20,29.78,215.09,183.68
23670.60,29.73,215.01,183.62
23679.90,29.69,215.00,183.62
23689.80,29.64,215.01,183.62
23699.50,29.60,214.98,183.60
23709.10,29.55,214.97,183.59
23719.40,29.50,214.99,183.61
23728.50,29.46,214.89,183.54
23737.30,29.42,214.81,183.49
23748.10,29.37,214.80,183.48
23759.60,29.32,214.78,183.46
23769.50,29.27,214.80,183.48
23778.90,29.23,214.90,183.55
23790.10,29.17,215.00,183.62
23800.70,29.12,214.98,183.60
23810.10,29.08,214.98,183.60
23819.00,29.04,215.03,183.64
23830.20,28.99,215.05,183.65
23841.40,28.94,215.05,183.65
23850.70,28.89,215.03,183.64
23861.90,28.84,215.00,183.62
23872.10,28.80,215.03,183.64
23882.00,28.75,215.06,183.66
23894.00,28.70,215.05,183.66
23905.10,28.65,215.00,183.61
23915.20,28.60,214.99,183.61
23923.80,28.56,214.96,183.59
23932.50,28.52,214.98,183.60
23942.50,28.48,215.05,183.65
23952.50,28.43,215.17,183.74
23963.10,28.38,215.21,183.77
23973.30,28.34,215.24,183.79
23982.70,28.29,215.32,183.84
23993.30,28.25,215.40,183.90
24004.10,28.20,215.45,183.94
24014.40,28.15,215.51,183.98
24023.50,28.11,215.54,184.00
24032.50,28.07,215.58,184.03
24042.90,28.03,215.56,184.01
24052.80,27.98,215.58,184.03
24063.40,27.94,215.56,184.01
24073.70,27.89,215.54,184.00
24083.40,27.85,215.58,184.03
24093.30,27.80,215.59,184.04
24103.40,27.76,215.57,184.02
24112.10,27.72,215.46,183.95
24121.50,27.68,215.36,183.87
24131.20,27.64,215.29,183.82
24141.30,27.59,215.23,183.78
24150.90,27.55,215.22,183.77
24160.10,27.51,215.23,183.78
24169.60,27.47,215.23,183.78
24180.10,27.42,215.27,183.81
24191.60,27.37,215.39,183.89
24201.80,27.33,215.43,183.93
24211.10,27.29,215.45,183.94
24222.00,27.24,215.47,183.95
24232.20,27.20,215.45,183.94
24241.30,27.16,215.41,183.91
24250.40,27.12,215.41,183.91
24260.10,27.08,215.36,183.87
24271.40,27.03,215.35,183.87
24282.40,26.98,215.37,183.88
24291.70,26.94,215.44,183.93
24300.00,26.91,215.50,183.97
24310.20,26.86,215.61,184.05
24320.20,26.82,215.67,184.10
24330.00,26.78,215.67,184.09
24340.50,26.73,215.64,184.08
24351.50,26.69,215.64,184.08
24362.00,26.64,215.59,184.04
24370.90,26.61,215.53,183.99
24380.40,26.57,215.51,183.98
24390.90,26.52,215.56,184.01
24400.70,26.48,215.59,184.04
24410.30,26.44,215.62,184.06
24419.70,26.40,215.62,184.06
24428.60,26.36,215.69,184.11
24439.10,26.32,215.87,184.23
24450.10,26.27,216.04,184.36
24461.00,26.23,216.13,184.42
24472.30,26.18,216.17,184.45
24483.30,26.14,216.22,184.48
24492.00,26.10,216.23,184.49
24499.80,26.07,216.21,184.48
24507.90,26.04,216.18,184.45
24515.90,26.00,216.20,184.47
24524.30,25.97,216.26,184.51
24534.00,25.93,216.31,184.55
24546.60,25.88,216.45,184.65
24556.30,25.84,216.53,184.70
24564.70,25.80,216.56,184.72
24575.20,25.76,216.55,184.72
24585.90,25.72,216.58,184.74
24594.20,25.68,216.66,184.79
24603.00,25.65,216.87,184.94
24612.80,25.61,217.01,185.04
24624.20,25.56,217.01,185.04
24636.20,25.51,216.97,185.02
24645.90,25.47,216.94,185.00
24655.20,25.44,216.94,184.99
24664.40,25.40,216.99,185.03
24673.60,25.36,217.02,185.05
24683.20,25.33,216.99,185.03
24692.70,25.29,216.99,185.03
24704.40,25.24,217.02,185.05
24716.10,25.19,217.07,185.09
24723.70,25.16,217.10,185.11
24731.90,25.13,217.11,185.11
24740.90,25.10,217.14,185.13
24752.40,25.05,217.18,185.16
24766.40,25.00,217.17,185.15
24776.00,24.96,217.17,185.16
24784.10,24.93,217.24,185.21
24794.60,24.89,217.31,185.26
24806.50,24.84,217.35,185.28
